UID	TCID	QUID	Reaction	Evalue	Identity
P0AAG8	3.A.1.2.3	Q6BEX0	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	7.52e-108	35.625
P0AAG8	3.A.1.2.3	P07821	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	6.96e-17	30.252
P0AAG8	3.A.1.2.3	P37388	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	5.7e-137	42.685
P0AAG8	3.A.1.2.3	P16679	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	2.2e-05	33.784
P0AEE5	3.A.1.2.3	P0AEE5	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	0.0	100.0
P23200	3.A.1.2.3	P37772	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	2.91e-08	32.432
P23200	3.A.1.2.3	P0AFS1	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	3.57e-21	33.032
P23200	3.A.1.2.3	P32720	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	2.5e-27	33.434
P23200	3.A.1.2.3	P0AE26	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	1.9000000000000003e-21	30.841
P23200	3.A.1.2.3	P77315	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	1.1500000000000002e-21	31.928
P23200	3.A.1.2.3	P0AGI1	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	2.0400000000000002e-35	36.533
P23200	3.A.1.2.3	P0AGI4	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	2.54e-26	30.851
P23200	3.A.1.2.3	P23200	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	0.0	100.0
P23200	3.A.1.2.3	P39328	[('D-galactose + ATP + H2O = D-galactose + ADP + phosphate + H(+)', 'CHEBI:4139 + CHEBI:30616 + CHEBI:15377 = CHEBI:4139 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('methyl beta-D-galactoside + ATP + H2O = methyl beta-D-galactoside + ADP + phosphate + H(+)', 'CHEBI:17540 + CHEBI:30616 + CHEBI:15377 = CHEBI:17540 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('glucose  + ATP = glucose  + ADP + Pi', 'CHEBI:5418 + CHEBI:15422 = CHEBI:5418 + CHEBI:16761 + CHEBI:18367'), ('galactose  + ATP = galactose  + ADP + Pi', 'CHEBI:5256 + CHEBI:15422 = CHEBI:5256 + CHEBI:16761 + CHEBI:18367')]	1.33e-15	30.249
OLS24538	3.A.1.2.30	P77509	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	3.6300000000000002e-75	30.019
OLS24538	3.A.1.2.30	P32721	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	1.94e-83	34.038
OLS24538	3.A.1.2.30	P0AAG8	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	1.22e-78	31.099
OLS24538	3.A.1.2.30	P77257	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	2.9e-73	31.903
OLS24538	3.A.1.2.30	P31134	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	1.64e-24	30.328
OLS24538	3.A.1.2.30	P04983	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	1.04e-90	32.967
OLS24538	3.A.1.2.30	P0AAF3	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	5.2800000000000005e-77	31.81
OLS24538	3.A.1.2.30	P0AAF3	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	4.08e-20	32.34
OLS24538	3.A.1.2.30	Q6BEX0	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	1.81e-79	31.499
OLS24538	3.A.1.2.30	P37388	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	5.17e-86	34.411
OLS24539	3.A.1.2.30	P77315	[('solute  + ATP = solute  + ADP + Pi', 'solute + CHEBI:15422 = solute + CHEBI:16761 + CHEBI:18367'), ('substrate  + ATP = substrate  + ADP + Pi', 'substrate + CHEBI:15422 = substrate + CHEBI:16761 + CHEBI:18367')]	7.38e-05	32.174
Q5SIR0	3.A.1.2.31	P0A9X1	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.08e-21	33.636
Q5SIR0	3.A.1.2.31	P37313	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.66e-16	32.743
Q5SIR0	3.A.1.2.31	P77509	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.88e-76	35.0
Q5SIR0	3.A.1.2.31	P0A9U1	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	7.26e-20	31.25
Q5SIR0	3.A.1.2.31	P0A9U1	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.32e-14	31.944
Q5SIR0	3.A.1.2.31	P68187	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.06e-23	32.143
Q5SIR0	3.A.1.2.31	P77737	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.23e-15	31.731
Q5SIR0	3.A.1.2.31	P06611	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	3.07e-15	31.739
Q5SIR0	3.A.1.2.31	P0AAG5	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	6.93e-16	34.0
Q5SIR0	3.A.1.2.31	P77622	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	8.35e-18	31.25
Q5SIR0	3.A.1.2.31	P30750	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	5.51e-30	36.937
Q5SIR0	3.A.1.2.31	P32721	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	5.51e-78	35.124
Q5SIR0	3.A.1.2.31	P77499	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.01e-07	31.646
Q5SIR0	3.A.1.2.31	P09833	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.52e-19	34.562
Q5SIR0	3.A.1.2.31	P09833	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.6e-09	30.256
Q5SIR0	3.A.1.2.31	P0AAG8	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.59e-80	33.473
Q5SIR0	3.A.1.2.31	P75796	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	6.57e-16	31.227
Q5SIR0	3.A.1.2.31	P77257	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.38e-69	34.091
Q5SIR0	3.A.1.2.31	P0A9W3	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	3.35e-12	30.0
Q5SIR0	3.A.1.2.31	P14175	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	7.359999999999999e-23	33.79
Q5SIR0	3.A.1.2.31	P43672	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	4.64e-13	32.828
Q5SIR0	3.A.1.2.31	P31134	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	3.45e-23	31.39
Q5SIR0	3.A.1.2.31	P75957	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.41e-22	32.468
Q5SIR0	3.A.1.2.31	P77795	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.2500000000000001e-22	30.131
Q5SIR0	3.A.1.2.31	P0A9U3	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.5e-13	32.547
Q5SIR0	3.A.1.2.31	P31826	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	9.57e-09	31.98
Q5SIR0	3.A.1.2.31	P33941	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.65e-15	30.87
Q5SIR0	3.A.1.2.31	P0AAG3	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.0299999999999998e-23	30.041
Q5SIR0	3.A.1.2.31	P22731	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.43e-26	30.698
Q5SIR0	3.A.1.2.31	P37009	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.02e-27	34.562
Q5SIR0	3.A.1.2.31	P77279	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	3.18e-20	30.952
Q5SIR0	3.A.1.2.31	P04983	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.01e-87	37.172
Q5SIR0	3.A.1.2.31	P04983	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.68e-28	33.878
Q5SIR0	3.A.1.2.31	P0AAF3	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	7.12e-76	35.135
Q5SIR0	3.A.1.2.31	P0AAF3	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.0600000000000002e-21	31.925
Q5SIR0	3.A.1.2.31	P16676	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.1999999999999998e-23	33.193
Q5SIR0	3.A.1.2.31	Q47538	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.86e-19	30.455
Q5SIR0	3.A.1.2.31	P33360	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	5.0000000000000005e-21	30.769
Q5SIR0	3.A.1.2.31	P31548	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	5.84e-19	33.333
Q5SIR0	3.A.1.2.31	P33931	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	4.23e-18	32.571
Q5SIR0	3.A.1.2.31	Q6BEX0	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.1700000000000002e-85	37.267
Q5SIR0	3.A.1.2.31	P07821	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	4.37e-18	33.484
Q5SIR0	3.A.1.2.31	P0A698	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.57e-05	33.036
Q5SIR0	3.A.1.2.31	P69874	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.3299999999999996e-23	34.634
Q5SIR0	3.A.1.2.31	P0A9R7	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	4.14e-20	30.131
Q5SIR0	3.A.1.2.31	P76909	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	1.14e-14	32.039
Q5SIR0	3.A.1.2.31	P37388	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	9.860000000000001e-86	35.928
Q5SIR0	3.A.1.2.31	P16679	[('purine  + ATP = purine  + ADP + Pi', 'CHEBI:35584 + CHEBI:15422 = CHEBI:35584 + CHEBI:16761 + CHEBI:18367')]	2.25e-16	32.287
B3EYM2	3.A.1.2.32	P37772	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	5.81e-31	30.678
B3EYM2	3.A.1.2.32	P32720	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	1.49e-34	30.518
B3EYM2	3.A.1.2.32	P0AE26	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	3.82e-28	40.506
B3EYM2	3.A.1.2.32	P0AE26	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	2.74e-10	35.652
B3EYM2	3.A.1.2.32	P77315	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	2.49e-28	36.306
B3EYM2	3.A.1.2.32	P77672	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	8.62e-17	35.461
B3EYM2	3.A.1.2.32	P77672	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	9.14e-12	32.24
B3EYM2	3.A.1.2.32	P0AEX7	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	1.37e-05	34.409
B3EYM2	3.A.1.2.32	P0AGI1	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	4.5e-32	44.444
B3EYM2	3.A.1.2.32	P0AGI1	[('arabinose  + ATP = arabinose  + ADP + Pi', 'CHEBI:22599 + CHEBI:15422 = CHEBI:22599 + CHEBI:16761 + CHEBI:18367')]	3.64e-13	46.296
