UID	TCID	QUID	Reaction	Evalue	Identity
P09551	3.A.1.3.1	P09551	[('L-lysine + ATP + H2O = L-lysine + ADP + phosphate + H(+)', 'CHEBI:32551 + CHEBI:30616 + CHEBI:15377 = CHEBI:32551 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-ornithine + ATP + H2O = L-ornithine + ADP + phosphate + H(+)', 'CHEBI:46911 + CHEBI:30616 + CHEBI:15377 = CHEBI:46911 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-histidine + ATP + H2O = L-histidine + ADP + phosphate + H(+)', 'CHEBI:57595 + CHEBI:30616 + CHEBI:15377 = CHEBI:57595 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-arginine + ATP + H2O = L-arginine + ADP + phosphate + H(+)', 'CHEBI:32682 + CHEBI:30616 + CHEBI:15377 = CHEBI:32682 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('ornithine  + ATP = ornithine  + ADP + Pi', 'CHEBI:18257 + CHEBI:15422 = CHEBI:18257 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	0.0	100.0
P09551	3.A.1.3.1	P0AEU0	[('L-lysine + ATP + H2O = L-lysine + ADP + phosphate + H(+)', 'CHEBI:32551 + CHEBI:30616 + CHEBI:15377 = CHEBI:32551 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-ornithine + ATP + H2O = L-ornithine + ADP + phosphate + H(+)', 'CHEBI:46911 + CHEBI:30616 + CHEBI:15377 = CHEBI:46911 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-histidine + ATP + H2O = L-histidine + ADP + phosphate + H(+)', 'CHEBI:57595 + CHEBI:30616 + CHEBI:15377 = CHEBI:57595 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-arginine + ATP + H2O = L-arginine + ADP + phosphate + H(+)', 'CHEBI:32682 + CHEBI:30616 + CHEBI:15377 = CHEBI:32682 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('ornithine  + ATP = ornithine  + ADP + Pi', 'CHEBI:18257 + CHEBI:15422 = CHEBI:18257 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	3.7e-134	67.568
P0A2I7	3.A.1.3.1	P0AEU3	[('L-lysine + ATP + H2O = L-lysine + ADP + phosphate + H(+)', 'CHEBI:32551 + CHEBI:30616 + CHEBI:15377 = CHEBI:32551 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-ornithine + ATP + H2O = L-ornithine + ADP + phosphate + H(+)', 'CHEBI:46911 + CHEBI:30616 + CHEBI:15377 = CHEBI:46911 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-histidine + ATP + H2O = L-histidine + ADP + phosphate + H(+)', 'CHEBI:57595 + CHEBI:30616 + CHEBI:15377 = CHEBI:57595 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-arginine + ATP + H2O = L-arginine + ADP + phosphate + H(+)', 'CHEBI:32682 + CHEBI:30616 + CHEBI:15377 = CHEBI:32682 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('ornithine  + ATP = ornithine  + ADP + Pi', 'CHEBI:18257 + CHEBI:15422 = CHEBI:18257 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	1.1200000000000001e-160	92.275
P0A2I9	3.A.1.3.1	P52094	[('L-lysine + ATP + H2O = L-lysine + ADP + phosphate + H(+)', 'CHEBI:32551 + CHEBI:30616 + CHEBI:15377 = CHEBI:32551 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('a polar amino acid + ATP + H2O = a polar amino acid + ADP + phosphate + H(+)', 'CHEBI:62031 + CHEBI:30616 + CHEBI:15377 = CHEBI:62031 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-ornithine + ATP + H2O = L-ornithine + ADP + phosphate + H(+)', 'CHEBI:46911 + CHEBI:30616 + CHEBI:15377 = CHEBI:46911 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-histidine + ATP + H2O = L-histidine + ADP + phosphate + H(+)', 'CHEBI:57595 + CHEBI:30616 + CHEBI:15377 = CHEBI:57595 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-arginine + ATP + H2O = L-arginine + ADP + phosphate + H(+)', 'CHEBI:32682 + CHEBI:30616 + CHEBI:15377 = CHEBI:32682 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('ornithine  + ATP = ornithine  + ADP + Pi', 'CHEBI:18257 + CHEBI:15422 = CHEBI:18257 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	1.45e-153	91.228
P0AEM9	3.A.1.3.10	P0AEM9	[('7,8-diaminononanoic acid  + ATP = 7,8-diaminononanoic acid  + ADP + Pi', 'CHEBI:2247 + CHEBI:15422 = CHEBI:2247 + CHEBI:16761 + CHEBI:18367'), ('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367'), ('D-cystine + ATP + H2O = D-cystine + ADP + phosphate + H(+)', 'CHEBI:145813 + CHEBI:30616 + CHEBI:15377 = CHEBI:145813 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-cystine + ATP + H2O = L-cystine + ADP + phosphate + H(+)', 'CHEBI:35491 + CHEBI:30616 + CHEBI:15377 = CHEBI:35491 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	0.0	100.0
P0AFT2	3.A.1.3.10	P0AFT2	[('7,8-diaminononanoic acid  + ATP = 7,8-diaminononanoic acid  + ADP + Pi', 'CHEBI:2247 + CHEBI:15422 = CHEBI:2247 + CHEBI:16761 + CHEBI:18367'), ('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367'), ('D-cystine + ATP + H2O = D-cystine + ADP + phosphate + H(+)', 'CHEBI:145813 + CHEBI:30616 + CHEBI:15377 = CHEBI:145813 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-cystine + ATP + H2O = L-cystine + ADP + phosphate + H(+)', 'CHEBI:35491 + CHEBI:30616 + CHEBI:15377 = CHEBI:35491 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	4.5100000000000005e-161	100.0
P37774	3.A.1.3.10	P07109	[('7,8-diaminononanoic acid  + ATP = 7,8-diaminononanoic acid  + ADP + Pi', 'CHEBI:2247 + CHEBI:15422 = CHEBI:2247 + CHEBI:16761 + CHEBI:18367'), ('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367'), ('D-cystine + ATP + H2O = D-cystine + ADP + phosphate + H(+)', 'CHEBI:145813 + CHEBI:30616 + CHEBI:15377 = CHEBI:145813 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-cystine + ATP + H2O = L-cystine + ADP + phosphate + H(+)', 'CHEBI:35491 + CHEBI:30616 + CHEBI:15377 = CHEBI:35491 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	4.78e-86	52.569
P37774	3.A.1.3.10	P37774	[('7,8-diaminononanoic acid  + ATP = 7,8-diaminononanoic acid  + ADP + Pi', 'CHEBI:2247 + CHEBI:15422 = CHEBI:2247 + CHEBI:16761 + CHEBI:18367'), ('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367'), ('D-cystine + ATP + H2O = D-cystine + ADP + phosphate + H(+)', 'CHEBI:145813 + CHEBI:30616 + CHEBI:15377 = CHEBI:145813 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-cystine + ATP + H2O = L-cystine + ADP + phosphate + H(+)', 'CHEBI:35491 + CHEBI:30616 + CHEBI:15377 = CHEBI:35491 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	0.0	100.0
P37774	3.A.1.3.10	P45769	[('7,8-diaminononanoic acid  + ATP = 7,8-diaminononanoic acid  + ADP + Pi', 'CHEBI:2247 + CHEBI:15422 = CHEBI:2247 + CHEBI:16761 + CHEBI:18367'), ('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367'), ('D-cystine + ATP + H2O = D-cystine + ADP + phosphate + H(+)', 'CHEBI:145813 + CHEBI:30616 + CHEBI:15377 = CHEBI:145813 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-cystine + ATP + H2O = L-cystine + ADP + phosphate + H(+)', 'CHEBI:35491 + CHEBI:30616 + CHEBI:15377 = CHEBI:35491 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	1.84e-80	52.5
P37774	3.A.1.3.10	P10346	[('7,8-diaminononanoic acid  + ATP = 7,8-diaminononanoic acid  + ADP + Pi', 'CHEBI:2247 + CHEBI:15422 = CHEBI:2247 + CHEBI:16761 + CHEBI:18367'), ('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367'), ('D-cystine + ATP + H2O = D-cystine + ADP + phosphate + H(+)', 'CHEBI:145813 + CHEBI:30616 + CHEBI:15377 = CHEBI:145813 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378'), ('L-cystine + ATP + H2O = L-cystine + ADP + phosphate + H(+)', 'CHEBI:35491 + CHEBI:30616 + CHEBI:15377 = CHEBI:35491 + CHEBI:456216 + CHEBI:43474 + CHEBI:15378')]	2.37e-86	57.025
O30506	3.A.1.3.11	P07109	[('ornithine  + ATP = ornithine  + ADP + Pi', 'CHEBI:18257 + CHEBI:15422 = CHEBI:18257 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	4.2100000000000005e-123	69.96
O30506	3.A.1.3.11	P37774	[('ornithine  + ATP = ornithine  + ADP + Pi', 'CHEBI:18257 + CHEBI:15422 = CHEBI:18257 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	2.09e-78	51.807
O30506	3.A.1.3.11	P10346	[('ornithine  + ATP = ornithine  + ADP + Pi', 'CHEBI:18257 + CHEBI:15422 = CHEBI:18257 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	5.85e-75	51.417
P73721	3.A.1.3.12	P07109	[('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	9.84e-90	57.025
P73721	3.A.1.3.12	P37774	[('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	4.04e-80	52.263
P73721	3.A.1.3.12	P45769	[('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	7.5e-90	51.807
P73721	3.A.1.3.12	P0AAG3	[('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	4.19e-87	52.066
P73721	3.A.1.3.12	P10346	[('lysine  + ATP = lysine  + ADP + Pi', 'CHEBI:25094 + CHEBI:15422 = CHEBI:25094 + CHEBI:16761 + CHEBI:18367'), ('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367'), ('histidine  + ATP = histidine  + ADP + Pi', 'CHEBI:27570 + CHEBI:15422 = CHEBI:27570 + CHEBI:16761 + CHEBI:18367')]	3.54e-83	51.24
O34900	3.A.1.3.13	P37774	[('L-djenkolic acid  + ATP = L-djenkolic acid  + ADP + Pi', 'CHEBI:6211 + CHEBI:15422 = CHEBI:6211 + CHEBI:16761 + CHEBI:18367'), ('S-methylcysteine  + ATP = S-methylcysteine  + ADP + Pi', 'CHEBI:45658 + CHEBI:15422 = CHEBI:45658 + CHEBI:16761 + CHEBI:18367'), ('cystathionine  + ATP = cystathionine  + ADP + Pi', 'CHEBI:17755 + CHEBI:15422 = CHEBI:17755 + CHEBI:16761 + CHEBI:18367')]	1.78e-84	52.675
P39456	3.A.1.3.14	P07109	[('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367')]	2.03e-82	51.417
P39456	3.A.1.3.14	P37774	[('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367')]	8.099999999999999e-89	54.694
P39456	3.A.1.3.14	P10346	[('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367')]	1.53e-88	54.321
P42200	3.A.1.3.14	P0AFT2	[('cystine  + ATP = cystine  + ADP + Pi', 'CHEBI:17376 + CHEBI:15422 = CHEBI:17376 + CHEBI:16761 + CHEBI:18367')]	3.3900000000000005e-70	52.195
P54537	3.A.1.3.15	P07109	[('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	1.39e-87	52.191
P54537	3.A.1.3.15	P37774	[('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	1.6499999999999999e-93	55.918
P54537	3.A.1.3.15	P45769	[('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	4.45e-92	53.75
P54537	3.A.1.3.15	P0AAG3	[('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	8.48e-93	56.667
P54537	3.A.1.3.15	P10346	[('arginine  + ATP = arginine  + ADP + Pi', 'CHEBI:29016 + CHEBI:15422 = CHEBI:29016 + CHEBI:16761 + CHEBI:18367')]	2.2000000000000002e-96	55.23
A3ZI83	3.A.1.3.16	P45769	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367')]	6.430000000000001e-103	59.751
A3ZI83	3.A.1.3.16	P0AAG3	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367')]	1.69e-92	55.602
A3ZI83	3.A.1.3.16	P10346	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367')]	3.21e-83	50.633
Q8YPM8	3.A.1.3.18	P45767	[('alpha-amino acid  + ATP = alpha-amino acid  + ADP + Pi', 'CHEBI:33704 + CHEBI:15422 = CHEBI:33704 + CHEBI:16761 + CHEBI:18367')]	1.34e-41	62.222
Q88NY2	3.A.1.3.19	P37902	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	1.7699999999999999e-112	59.559
Q88NY3	3.A.1.3.19	P0AER3	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	6.18e-91	54.032
Q88NY4	3.A.1.3.19	P0AER5	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	1.8000000000000003e-73	55.455
Q88NY5	3.A.1.3.19	P07109	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	1.8700000000000002e-72	50.0
Q88NY5	3.A.1.3.19	P37774	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	9.15e-68	50.202
Q88NY5	3.A.1.3.19	P45769	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	3.04e-96	57.202
Q88NY5	3.A.1.3.19	P0AAG3	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	7.05e-125	75.309
Q88NY5	3.A.1.3.19	P10346	[('glutamate(2-)  + ATP = glutamate(2-)  + ADP + Pi', 'CHEBI:29987 + CHEBI:15422 = CHEBI:29987 + CHEBI:16761 + CHEBI:18367'), ('aspartate(2-)  + ATP = aspartate(2-)  + ADP + Pi', 'CHEBI:29995 + CHEBI:15422 = CHEBI:29995 + CHEBI:16761 + CHEBI:18367'), ('asparagine  + ATP = asparagine  + ADP + Pi', 'CHEBI:22653 + CHEBI:15422 = CHEBI:22653 + CHEBI:16761 + CHEBI:18367'), ('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	2.68e-80	53.527
P0AEQ3	3.A.1.3.2	P0AEQ3	[('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	0.0	100.0
P0AEQ6	3.A.1.3.2	P0AEQ6	[('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	3.81e-155	100.0
P10346	3.A.1.3.2	P07109	[('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	7.94e-82	53.469
P10346	3.A.1.3.2	P37774	[('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	2.46e-86	57.025
P10346	3.A.1.3.2	P45769	[('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	2.73e-90	54.393
P10346	3.A.1.3.2	P0AAG3	[('glutamine  + ATP = glutamine  + ADP + Pi', 'CHEBI:28300 + CHEBI:15422 = CHEBI:28300 + CHEBI:16761 + CHEBI:18367')]	4.13e-88	53.138
